username,wallet_address,name,uuid,bio,is_verified,avatar_url,twitter,total_collections,total_nft_items
violet7rip,0x923dee1d701eb1cac2d122824d1272241a642ffc,Violet7rip,a0a244ad-7e01-4567-b35e-c8d53678ffc8,AudioVisualMonster,True,https://rcdn.salvor.io/images/avatar/200x200/7e39bda7-9481-4ec6-9063-7e3ccff0a394.jpg,https://x.com/violet7rip,2,4
sakigang666,0x2798d2155f8740fb8c140d369901778bdd848c46,Saki Gang,e0b2b086-6907-453f-968c-3b218a07e960,A monochrome minimalist 88 and 33 collection exclusive in Solana exchange.art and mallow.art and now we bringing this into Avax with our X Banner collection exclusive on Salvor.io,True,https://rcdn.salvor.io/images/avatar/200x200/09fde3d6-1d75-4819-8a23-61349c413d79.png,https://twitter.com/SakiGang666,0,0
hedinft,0x192524146ace8bc243a939c30914f65cf0baea5e,HEDI,b9eb8152-d0c6-4edc-a97e-befa3859969b,NFT Artist✨,True,https://rcdn.salvor.io/images/avatar/200x200/e499b377-66a7-43b6-9292-2b920c5204c9.jpeg,https://x.com/hedinft,33,44
genkaipixel_,0xe91dc44f2465f5d9c643e22508405c27f3c1ab2f,Genkaiboy,63af2899-bfb1-4e67-a369-d5d8f6215b85,,True,https://rcdn.salvor.io/images/avatar/200x200/93401765-7728-43c5-ab22-76a673942868.png,https://x.com/GenkaiPixel_?t=xEocYfyDLPLtTMdDk116Bg&s=09,0,0
wrizal72,0x138f39df12e85d14645b730ac9eca7c748208f69,Wayrizal,a98036c9-a873-4a42-aafe-c6fefbcde2f2,,True,https://rcdn.salvor.io/images/avatar/200x200/603a93e9-f23c-4a6f-a381-976b86a0769f.png,https://x.com/cuciankemaren,0,0
punx,0x3c6864e020f56d0968e1fbffe769fcab2e30d0e0,PUNX,ec0f3450-932b-4e7b-b1df-3951b3d33ed1,Let's make NFTs great again 🔥,True,https://rcdn.salvor.io/images/avatar/200x200/211a4319-5473-4303-bfea-d1a9b88f6528.jpg,https://x.com/std992,0,0
andyrox88,0xd3f51c5e55db8f9633a00a8e0af3bba5e2287edb,Andy,0e5f9b72-224c-4e9e-a06d-84a45930c034,"Full time artist on web3 since 2021, founder of Saki Gang, artists for several projects and artcoins on solana, artworks featured in NFTNYC 2023

Building a brand for the future, presenting THE SHMUG - theshmug.godaddysites.com/",True,https://rcdn.salvor.io/images/avatar/200x200/00776a73-9960-4634-a6e6-fbb507ca4075.png,https://x.com/andyrox88_2nd,1,1
photoartist,0x84c0c43f425a5447ce6be87e56c9201dfb6e1840,PhotoArtist,bf4109cd-b978-49ba-84e8-6d954bab8114,Visual artist,True,https://rcdn.salvor.io/images/avatar/200x200/f67158f7-c9b7-4cdd-a8ef-d5dd8f980c66.jpg,https://x.com/phicons1/status/1879038661662212218,2,8
absurdio3d,0x0014c8e1dbaeef91b8e94131b77f9a0ad4e3b503,Absurdio3d,6730e617-4a3f-48d4-bb33-986fc202b67e,Creating surreal AI 3D art that challenges reality. Join me on a journey beyond imagination.,True,https://rcdn.salvor.io/images/avatar/200x200/56931a69-1951-4b44-a37f-4563fe508237.png,https://x.com/absurdio3d,1,74
barokah,0x891d5871cc767aaae660c00bb7fc212ae184d2b9,Barokah,08bebbe6-df14-4199-9eb2-3f940dbdeddc,🍄,True,https://rcdn.salvor.io/images/avatar/200x200/9fb300f9-476e-4216-856f-4e8762103ee5.jpg,https://x.com/barokahdimlmhr,7,13
pari_art,0xba477718068aa388597600782dbe9f9616015ec8,Pari,b7cb57b3-198b-4244-afe1-761201ecafdc,"My name is Pari. I am graphic designer, digital paint artist, illustration and nft artist.",True,https://rcdn.salvor.io/images/avatar/200x200/cba6fa69-ef0d-4fbc-8665-4d17722a75b1.jpg,https://twitter.com/Pari8496,0,0
barounarts,0xf8889d4fc377875dcfaa2332660a03926f153d68,BarounArt,d7073297-1e2d-43be-b3b3-d454c895b1f3,NFT artist... lost in her poetries and paintings...,True,https://cdn.salvor.io/site/images/no_avatar.png,N/A,0,0
katerinika,0x3bf52ead711166b35259ec84bd3f7f07c8782050,Katya,ec16046c-7c93-49c2-af18-453dced3de35,"NFT artist, Digital Illustrator",True,https://rcdn.salvor.io/images/avatar/200x200/0f715761-5dc4-422b-afe5-12b6000a6a93.jpg,https://x.com/Katerinika_,3,5
penyukata,0x75e5645ff6c3b781c0efa1bebc10b39b16533a92,Penyukata,79caee9c-bc6c-43b9-a5e6-1e25ea17af03,✦ Digital Painting ✦ Art&emotion research of nature.,True,https://rcdn.salvor.io/images/avatar/200x200/38165ae1-6afe-4d03-afd3-da0f030e8c19.png,https://x.com/penyukataa,1,3
designz,0x6dc36e5783dfa1e39022696ca837cb9a2dea50c1,Designz,3ee6d21f-3495-4c8f-a1a2-4a0d93ddebbc,"A Painter by blade, Designz was born in the North USA and raised in the South. A husband and father and supporter of all arts, he’ll take you on a trip through emotional and twisted realities in his conceptual, abstract universe.",True,https://rcdn.salvor.io/images/avatar/200x200/725636e2-1fa7-472d-9448-512259fa8b2a.jpeg,https://x.com/designzbychance,4,7
tarzan,0x64cd7405b6dff7106ecb2bce1d35d88263843980,Tarzan,368f343c-9c76-44e4-bc85-21245e5e61d9,"""Animating dreams in 3D 🎥 | Painting emotions in pixels 🎨""",True,https://rcdn.salvor.io/images/avatar/200x200/109e56ab-6f2d-42a6-bde4-88e7b0e53b53.JPG,https://x.com/zare2233?t=XB9NdPpYnfm-TSAz4VbFxg&s=09,5,11
melanya,0x59529130fbbb3c5d5a1235b3ed194dd05060a059,Melanya,9a2788f1-0209-4012-ae0a-870d68491963,,True,https://rcdn.salvor.io/images/avatar/200x200/6c939cf3-5126-4faf-8ba5-e5e1f920e5a6.jpeg,N/A,1,5
jacdisclosure,0x32edcc3d1b8651d2370870c843ddef57ba038e2d,JacDisc,2062f3d7-e621-47d0-978d-92edcf0bdf04,.GIF Renaissance,True,https://rcdn.salvor.io/images/avatar/200x200/94019f3d-ba64-427a-9ca2-317bcef3bf70.png,https://x.com/jacdisclosure,11,12
jacky_irkart,0x818a07db9144e1ba15a5695360444909df39c4ce,Jacky,128e21ca-eaa4-4b50-b43e-4a286329243c,"Welcome to my world of ART: digital artist, colour lover, meaning through details",True,https://rcdn.salvor.io/images/avatar/200x200/e8bdd69b-d2bc-4914-aa9d-2b6787d69304.jpeg,https://twitter.com/jacky_irkart,2,4
blackink,0x1a7c33a9512297ea5bb1d2035d598fdc7699a92c,BLACK INK,a010daff-9b9a-4f9a-8cf4-f416c0fc54a0,manual draw on white paper with black ink dots by dots,True,https://rcdn.salvor.io/images/avatar/200x200/1cb05dd6-2d4f-4416-9c17-fe787a82a42a.png,https://twitter.com/blackink_art,1,10
yu_artist,0x57c4c97004a2a65fdb030fc39459dd29c7ed5675,Elena Yu,2928b740-6d21-45f3-81c2-66a21720ddde,Digital Artist of the cyber and fantastic🐉YUniverse 💫 I create the world and write its history 📝 1/1,True,https://rcdn.salvor.io/images/avatar/200x200/6829dd7c-0928-437f-908b-dcd6408a5eae.jpeg,https://x.com/yu_artist/,0,0
mohamadart174,0x6d4c7e06118bd6673dbef19ddcb0a8fc72d42875,Mohamad,2c1fbe46-1eb4-491d-97c8-423e19c81fd2,"Physical Artist/NFT Creator/my technique (color pencils,charcoal & markers)",True,https://rcdn.salvor.io/images/avatar/200x200/e66b37ac-3e5c-4f1d-ad9e-6658a8ffe490.jpg,https://x.com/mohamadart174,0,0
numbmates,0xefe1bf1325a740724e174fac5f03a13e81cbf0d9,NUMBMATES,712c75cd-d8ce-48c3-9c5f-6f2befcf39e4,is an artist who enjoys creating works that tell stories and evoke ambiguous emotions.,True,https://rcdn.salvor.io/images/avatar/200x200/f7f531f5-b909-4786-9a4a-714ec4744266.jpg,https://x.com/numbmates,5,9
ravikoranga,0x2e4cdd5db1dfb3ab44ac6789b2494abfbcfde51e,Ravi Koranga,3ee3bb48-afdf-4cfc-9ea1-d52e6fe7ed74,Illustrator and Graffiti artist from India. I am trying to keep art meaningful and create an impact with my art.,True,https://rcdn.salvor.io/images/avatar/200x200/6e0ef486-6612-4b10-9828-0518f13b001f.jpeg,https://x.com/iravikoranga,1,1
ftrsaroth,0x41bd9ede67476deff711c1ddbd702b741dcc23d8,z::n::e | Saroth,972f151a-6f10-4480-a79d-96c3cd1063bb,"#cryptoart since 2019

https://arena.social/FtrSaroth",True,https://rcdn.salvor.io/images/avatar/200x200/0d71f386-c43a-464a-8998-c356e85d538a.png,https://x.com/FtrSaroth,7,26
bemziar,0x7a08d0b3707a84f95e7924878551766bde4917e3,Bemziar,758a4e86-ee66-4e6b-a898-097e47e78c79,,True,https://rcdn.salvor.io/images/avatar/200x200/971f5d4f-5f7b-41d3-8739-3b4b1ba269e0.jpeg,N/A,2,6
birdie,0xdd1dc727d06bc2dc56d24bfa115f71a75670114d,Birdie alive,6caac3ac-e549-43cf-8b94-c93586cc2a34,2d artist,True,https://rcdn.salvor.io/images/avatar/200x200/9bb26380-6449-439c-8eb2-73fbfcf0e16e.jpeg,https://x.com/birdiealive,1,2
wooke,0xdd97356103efabe113c52ba8115deeabde940bff,Wooke,e6327f1b-abaa-4ed2-a979-b8a49b949a4e,wooke,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/o_mee3,0,0
jeyloo,0x3e00e8a658924c4b5fd37784393e0932bb269189,Jeyloo.Eth,74e7ac3b-04e5-42c7-b2c5-a7d54f610f8e,I'm Cooking Something ...,True,https://rcdn.salvor.io/images/avatar/200x200/aa2ba413-b21f-4489-b6e3-74589b570993.PNG,https://x.com/JaberKhodadadi,4,4
zahrap7210,0x23a33d2577c2ff8672600ad9ff05a35b680091a3,zahra,a3f21c9e-84a7-401e-a3fb-7945723b565d,AI and DIGITAL artist/Expressing emotions and inspirations in different painting styles with AI,True,https://rcdn.salvor.io/images/avatar/200x200/85f73fbf-6e64-4100-bf67-73623386621c.jpg,https://x.com/zahrap7210,1,1
elnazart,0x87d252c2aae4f1f09d2c9cb03871276f82fb9426,Elnaz,4dc60b28-99a9-435c-b1f6-529447d77edb,Digital Mixed Media artist painter and photographer,True,https://rcdn.salvor.io/images/avatar/200x200/359c980f-0fec-410c-95af-6d638efab04d.jpg,https://x.com/artelnazz,0,0
javadrostami,0x3cca2a5dd39a551179fadcd562f93867190fea9f,javadrostami,c3673d53-fde1-4f5b-aa7a-afb415c22aa7,#nftartist #Wildlifephotographer Winner of the International Health and Art Award🏅 Participated in fifteen international & internally exhibition🕊️,True,https://rcdn.salvor.io/images/avatar/200x200/70da2323-bf30-4b12-a9af-6130db068d6b.jpg,https://x.com/javad_rostami_a,1,10
criptoface,0xf133e53705d4b2a153b9f1a9efeb9cd14b86dcfe,Doug CriptoFace,b8d64dee-9b10-4e52-b761-85ecc853693d,Street artist from Brazil,True,https://rcdn.salvor.io/images/avatar/200x200/ad9de5c5-d239-4d7e-b22a-6f05dcf548ce.jpg,https://x.com/criptoface21,5,24
arastoo4d,0x670065a823650e11c2e3a9047e808dec6d3b3511,Arastoo4D,2f424835-aebe-4005-a37f-08128cbec033,Art director ● From painting to collage and animation: (My Wonderland) ● I am not in prison for a particular technique or style ●extraterrestrial●,True,https://rcdn.salvor.io/images/avatar/200x200/43823286-710d-4585-9e7c-b7e4ce44ce81.jpg,https://twitter.com/4darastoo,3,9
mikaeltz,0xdb626018c65e9a05aa67feeeb690c1cd3a3dc5bc,mikaeltz,654c0afa-adb6-45d8-bae0-7a71740e005e,2D & 3D Enthusiast,True,https://rcdn.salvor.io/images/avatar/200x200/fd091736-ae5b-4df2-95c8-27c11b9863cd.png,https://x.com/mikaeltz,2,2
shillypreston,0x02a8f422e4623cf409b2a1a64a603b16357ea9da,Shilly Preston,85c36f55-4ee7-4171-bea9-ee99f4dea0f3,I create art with the help of Ai.,True,https://rcdn.salvor.io/images/avatar/200x200/962d4ee6-fa89-4ef5-a13a-79d909cce880.jpg,https://www.x.com/@shillypreston,6,7
erfansam,0x426a402b28843f510a58e86c24bb1ba59ac8a1e2,ErfanSam,cc1e87e3-ce47-4125-97ca-b0741503fb34,wildlife and nature photographer,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/Erfan_Samanfar,1,1
soffarty,0xad528db69b238b88e48e95c9bf852332d9d2548c,SOFFARTY,a74b92da-60b2-4030-92ee-d05bb20fbea8,"It's difficult for me to communicate closely with people, so the art that speaks for me comes to my aid.",True,https://rcdn.salvor.io/images/avatar/200x200/180ea71f-debd-4cb8-8246-3b99515aee7b.jpeg,https://x.com/soffarty?s=21&t=CysBnFR7KEiofmpG7nyXzw,1,1
totherootz,0x055ff43fcc89616c6c8e3b7b797f38f06e3a19ee,To The Rootz,6db637bf-3d3d-4acf-a5ad-c37874034e46,2D Artist,True,https://rcdn.salvor.io/images/avatar/200x200/5f2906da-58ca-4680-bbd1-1659770220a6.png,https://x.com/totherootz,34,64
brokenmindset,0xf170b7bf8534f669a5267ec109f7e6c45b000e30,Broken Mindset,34e4d2ea-487c-4419-9731-48aef772e2b7,Multimedia Artist from germany experimenting with different AI techniques.,True,https://rcdn.salvor.io/images/avatar/200x200/d597b282-95b2-4b3e-bdee-63fe117208e2.jpeg,https://x.com/brokenmindset_?s=21&t=Qv4S-hNwML2cguuQrXCtpA,4,5
walkixer_design,0x7b5927ab37f97a02647e550ac83df78eecf3fe2b,WALKiXer,bd8c68e8-56bb-41af-9233-7f740c1596bd,"✍️Nature Boy, Gone Degen 🧹Next series WALKX & The Spirit Whale 🐋",True,https://rcdn.salvor.io/images/avatar/200x200/517a72c4-9fc8-4b33-8c8a-9f9f253e0923.jpeg,N/A,1,4
vargguard,0xb6804b567ea83d506ef1914a757d642adf65a103,Vargguard,6843c16c-23db-4099-b30e-bc8ad0f8b6b7,Nft still drawing and Painting Creme V 🏴‍☠️,True,https://rcdn.salvor.io/images/avatar/200x200/266c148f-eb25-4f80-ae2d-d3b079e3e564.jpg,https://x.com/vargguard,1,1
polluxx,0x274b2f0cc4c247ff4b7af4e1fa4f75d98501ff97,polluxx,b101eb22-8468-4b84-bdb8-cdaf207cf21e,,True,https://rcdn.salvor.io/images/avatar/200x200/ddd098ab-8962-4c43-9820-ae1f85f1bc35.png,N/A,79,284
memehrzad,0xa58a9f805b77d09b9b72875c5ad08bcb06ff2057,mehrzad,a5087af4-bcdd-4840-ba0e-8e0b6ca97c69,#NFTcreator / 2D illustrator,True,https://rcdn.salvor.io/images/avatar/200x200/8b0b878d-0389-47d9-9b69-e8b2697e62e2.jpeg,N/A,1,5
lubottina_art,0x26f0cd7a1ae186d3ea762329bc98ec0e41b1ebf1,lubottina,839be158-9e36-4694-8c1a-b546f38200ad,Illustrator and animator based in Buenos Aires.,True,https://rcdn.salvor.io/images/avatar/200x200/63fa7ac6-d70e-42bb-9171-7d48e5725dea.jpeg,N/A,1,5
gashflip,0xe4a256b31892e54f444557062384dcdc1df0e5a6,GashFlip,a3aadaec-9d54-43c7-9f47-672573125539,Get your weapons ✂️ Lets cut some paper ‌ ‌ ‌‌ ‌ ‌ #Collagists,True,https://rcdn.salvor.io/images/avatar/200x200/b5219aaa-c35b-49c8-9a7d-6e940237f92c.jpg,https://x.com/gashflip,1,2
hannabalaban,0x3cb11ca67aca2780b950d24e5524414e04000a44,Hanna Balaban,75ffb4fd-d9bd-4a6c-b514-5de95372114b,Fineart portrait photography with vintage vibe. I use only my camera and Photoshop. No AI involved. Exhibited in Italy and Russia,True,https://rcdn.salvor.io/images/avatar/200x200/c51925d5-1db9-4fd1-a5fa-dfb02be7a78f.jpg,https://x.com/BalabanPhoto,1,4
helenelizaart,0x7c0ab507606557a0b9a992ff39958f9509de7e8e,Helen Elizabeth,6201711d-01ba-4127-b516-9ee751648605,Traditional charcoal portrait artist | Inspired by Hip-Hop (80s-90s),True,https://rcdn.salvor.io/images/avatar/200x200/446e5dfa-bf8d-424a-a27b-5374f91de08f.jpg,https://x.com/helenelizaart,0,0
suar,0x9ca8f72d09e148135b7d133ef45ec774665e92a0,suar,a0d7b5ca-c89c-4a3c-bb2f-f4d1a8b6e70e,,True,https://rcdn.salvor.io/images/avatar/200x200/default_avatar_7.png,N/A,0,0
killstrike,0x8491fec2ff6cac2095cc57c334b992b6870fd1e6,k̶i̶l̶l̶strike,8def7325-c857-454e-b429-bf70b767fc4d,"Full time artist, paints & glitches
Formal ind. designer
Dad of 8 cats",True,https://rcdn.salvor.io/images/avatar/200x200/c13d19f0-5c78-4666-983c-b1d57353fb55.jpg,https://twitter.com/Ki11_5trike,12,19
0xmajidx0,0x90fa9b6cde840a219d2e6517122f3e908f794876,Majid,a3efb47e-7e3f-42e0-8831-42d60457e137,Motion designer,True,https://rcdn.salvor.io/images/avatar/200x200/dc16f2bf-f925-4aff-8817-e4d9e7eb15af.gif,https://x.com/0xmajidx0,0,0
radaart,0xef7656d39b1cf0491775fc6eca109fb67b3e4812,RADA👹,f336abeb-24e9-40b8-a7a1-8efb20760937,"Professional artist, graphic designer, illustrator, NFT artist. I have been drawing since early childhood and have an art education . In my art, I share a part of myself.",True,https://rcdn.salvor.io/images/avatar/200x200/ac6524d7-afb9-4c00-b864-de0b175fa6af.jpeg,https://x.com/radaart_?s=21,0,0
guru_ru_net,0xa578f57aee9c1f5d0702e9e7b08a6974cbac242b,Guru.Ru.Net,2d7f6dd9-6e48-4d86-ba4b-5f2d0557ed2a,"An artist from Venus, an experimenter from Earth",True,https://rcdn.salvor.io/images/avatar/200x200/1eb26b31-f0db-4e5c-b5d6-848af4855466.png,https://x.com/AleksejNecaev3?t=bMWHoF4yS_GKZIXtbgIMJQ&s=35,2,5
rogovaalla,0x49acd9648ece560439631b376ce089caa3e67395,Alla,2fb77aad-f733-4cbb-835f-471e5d9ef1ef,NFT-artist. My art always reflect a soul.,True,https://rcdn.salvor.io/images/avatar/200x200/0119b682-f22c-4815-a4f4-ef7187a87613.jpeg,https://x.com/rogova_alla_?s=21,0,0
animatic_rimma,0x8c9d3be6a4ccf898d7d1207d6b073a0221f3ca2c,Animatic_Rimma,bd7b525e-4f02-4db5-89c9-64adb526971a,Artist and Soul Explorer,True,https://rcdn.salvor.io/images/avatar/200x200/6410880d-9cfa-436d-9d99-c6dcada8d8b6.jpg,https://x.com/animatic_rimma,0,0
itsbubblezzz,0x829a5a377654ac73d5947ed40680bce08a6010b7,Bubblezzz,3f0a9825-d40f-48ca-a603-1c93a55fe9af,"I cut , paste and arrange fragments 
Collage artist.",True,https://rcdn.salvor.io/images/avatar/200x200/91bd9248-65e4-491c-94c3-70304999b0c1.png,N/A,2,10
nekrofux,0x623750757e31f0c21affd1ade6ebaa96a5be3710,Nekrofux,d4efd409-936f-4e65-a95f-9769ac582d3a,"A wasteland dweller. Web 3 artist. Drawing for living. Creator of NekroDemonz, Heretix, etc",True,https://rcdn.salvor.io/images/avatar/200x200/e9cd73e9-568f-4f64-aacf-98db484081a8.jpg,https://twitter.com/nekrofux,2,2
bngjs,0x803cc67fcf1b04b1defa8586617bc3dc57791632,Bangjos,88b00158-ed5e-46a6-869d-d6093461faff,"Im partial colour blind artist, but i love colorfull art",True,https://rcdn.salvor.io/images/avatar/200x200/29623061-5979-4401-9fdf-8c01334b11f0.png,https://x.com/bngjs_,1,1
lurklovesyou,0x298e30553c179969c8f9ea80e5918e82ef8d1a38,LURK,3a6b45f9-5e12-4d2c-af65-ec099cc9dcc4,"Creator of weird creatures from other dimensions, lets take your imagination on a trip.",True,https://rcdn.salvor.io/images/avatar/200x200/5722fca3-2c4f-4c21-8026-4d3ba5574cee.jpg,https://x.com/lurklovesyou,24,43
keegan,0xb63c8f6f2d1bd1ec17a063c422b4282d871704e8,Keegan,d75fccf9-b58b-4f37-a353-994831e4d0a6,Drone photographer,True,https://rcdn.salvor.io/images/avatar/200x200/f856e1e7-200e-4d1a-a2d9-e69a1981d8ff.jpeg,https://x.com/iamkeegan3,3,3
rogart,0x6c3f27b733c1b1637392f19e8e0c41ad575ed621,Rizal Rog,24ed93e7-3f78-4673-a1cf-bf9994730ad8,An artist who love everything beautiful.,True,https://rcdn.salvor.io/images/avatar/200x200/21c2ea57-1cf7-4162-953b-81832a7ce408.JPG,https://x.com/rizal_rogArt,1,2
diniharistd,0xd3cb8e5740fcba07daff9cba563b3235b67b187c,IWAN///,3529862c-7394-4559-bb33-8d7e4c87f848,"Silence with intuition, move with imagination, walk with catharsis, and run with social criticism.",True,https://rcdn.salvor.io/images/avatar/200x200/5a3f34fd-8ebb-4569-b079-4e680b98f5c5.jpg,https://x.com/DinihariStd,1,1
demeter777,0x4731d61abc445346fdbfe9c4cdc00f64ab145d76,Demeter777,de5a7854-2328-4d6d-b56c-82a1ef43c879,line art,True,https://rcdn.salvor.io/images/avatar/200x200/2eede7bb-5756-4384-b54e-fde7a8e59b5b.jpg,https://x.com/nergisgunes01,1,6
jacobhades,0x56e2bdf8d0a44c4326728bb65c3a2c501f289cf4,Jacob Hades,0fee4f9c-af96-4f19-8811-dca1cae10f9a,,True,https://rcdn.salvor.io/images/avatar/200x200/a1d3ce64-31cb-444b-93b3-e8001c50ed6e.jpg,https://x.com/mattjacobparker,0,0
care,0x27d317f512d366e1e354403d5c59f35f5444f8c6,CARE,7d3cbf30-aa1b-489c-9cdf-bc4522a0779e,Digital Artist,True,https://rcdn.salvor.io/images/avatar/200x200/a20e653a-0e59-4e46-8687-dc39bf33414d.png,https://x.com/MagicallyViral,23,45
intang99,0x91d8a3fdfd6eec1a6c56582de9ab78bb233677ed,IntangRizky,0de6f721-6fb5-44a9-ae38-557a5278bd8f,Welcome Fam,True,https://rcdn.salvor.io/images/avatar/200x200/6c37d225-32da-4167-b56d-cc22d0b3cde1.png,https://x.com/intangrizky15,13,15
morteza_yousefi,0x722056308f3e4e6538141fdd07e6d650f8256d7d,Morteza Yousefi,202c1e74-4e80-4f87-b726-d176c47a1b54,"⭐️ 3D Artist
⭐️ Pixel Artist
⭐️ Photographer",True,https://rcdn.salvor.io/images/avatar/200x200/b1b0df43-c81b-48c3-a6d1-41875d07528e.jpg,https://x.com/morteza_yousefy,2,5
heyake,0xefd6bb8adbf45f3b55c1799e0f83c0d19f620165,heyake,1b781036-37d2-47bb-945c-6e012279d037,I'm an AI artist with no style. I choose freedom of bounds.,True,https://rcdn.salvor.io/images/avatar/200x200/ef09a84a-5efb-49bf-95be-ae361554085a.png,https://x.com/bustosjp,0,0
viogrey,0x01a484ad5bb997e72badb1b00f8eb9580bcf3250,Viogrey,03cab179-83c8-4db0-8ead-3369d2e32a42,I create yummy girls,True,https://rcdn.salvor.io/images/avatar/200x200/26d96852-cd79-4145-a0a3-d0e064b5caba.jpeg,https://x.com/cryptoviolante?s=21&t=OIMkeo9ceG3tVwRugmNaAg,0,0
lovanic,0x9254fad610d5af7c2af34532f41dd8c0f9c6871a,Lovanic,455f8dbe-b666-444e-a00a-b43c2e1b30c3,Lovanic is a digital artist whose art expresses deep emotions. He uses various methods and techniques to blend images together to achieve his unique style.,True,https://rcdn.salvor.io/images/avatar/200x200/f68c336c-4f86-470d-af35-fa733b255685.jpeg,https://twitter.com/lovaniceth,22,27
souloflightnft,0x1692e36814bd5a811ed704262696b18632ee6093,Fairy,74bcba0f-490a-49b1-9c16-c02370eff346,"My art is about inner world, the wold of dreams and endless fantasy. Physical art",True,https://rcdn.salvor.io/images/avatar/200x200/01d82d2b-d7c1-404b-a1f1-e6fa9ff91af1.jpg,https://x.com/souloflightnft?s=21,2,3
sepicaso,0x16f192316bf15979c0fbbc3b37989ea2f3445180,Sepicaso,4b6c1f4d-d7ad-4e57-9950-5e855486b53e,,True,https://rcdn.salvor.io/images/avatar/200x200/64e4c543-8d09-4af8-8b25-31a7864b470e.jpg,https://x.com/0xsepicaso,6,6
zefanypris,0x5894d6151c3b567df3f98ffb33092cd12707fa07,Zefanypris,3716e03b-29d5-45d2-972e-6f2ea38233ed,,True,https://rcdn.salvor.io/images/avatar/200x200/a6b6094a-aca5-4f81-8387-6882b1ebf97c.jpg,https://x.com/zeyrpris,3,6
chmonstro,0xad75d8120c06a2124e8adf015d3aa130cb4ea2c2,CH Monstro,3865ee72-2e40-490c-be7d-a158191908a2,artist graffiti and NFT,True,https://rcdn.salvor.io/images/avatar/200x200/d881aa75-37b5-4adf-8889-cb71489d06eb.PNG,N/A,1,1
cosmicfriend,0xae2357593581c19be51460a5146535ecc5c2fc92,CosmicFriend,c15d5bb4-0bec-498a-9e98-356dd3b63d2e,"COSMIC ✨️ Curious creator, artist, collector, friend, cat lover, spread love and bring joy to others",True,https://rcdn.salvor.io/images/avatar/200x200/efe69089-ab6e-4544-9c2e-d4b7feab0fd7.png,https://wwwx.com/cosmicfriendnft,50,147
